,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2559,25.72026896,-2.689756622,9.401200104,-0.08367599487
2560,25.73031896,-2.710114288,9.421108704,-0.09086105347
2561,25.74036996,-2.737058258,9.40284668,-0.09669891357
2562,25.75041996,-2.735860748,9.365723877,-0.1140628052
2563,25.76047096,-2.728226624,9.343420258,-0.1330732727
2564,25.77052096,-2.727627869,9.333391113,-0.1519340515
2565,25.78057096,-2.721939697,9.334438934,-0.1529818726
2566,25.79062196,-2.721191254,9.321116638,-0.1451980591
2567,25.80067196,-2.729424133,9.322613525,-0.1243913269
2568,25.81072296,-2.737806702,9.334588623,-0.1216969299
2569,25.82077296,-2.755919037,9.368418274,-0.1094224548
2570,25.83082396,-2.760858765,9.41212738,-0.09894424438
2571,25.84087396,-2.772833862,9.444759521,-0.0975970459
2572,25.85092496,-2.772235107,9.419761505,-0.08741821289
2573,25.86097496,-2.758463745,9.38877594,-0.09639953613
2574,25.87102596,-2.725532227,9.346863098,-0.1296304321
2575,25.88107596,-2.693199463,9.323661346,-0.1752854919
2576,25.89112696,-2.687211914,9.31617691,-0.1700463867
2577,25.90117696,-2.706072693,9.333391113,-0.1414558411
2578,25.91122696,-2.720592499,9.319170685,-0.1306782532
2579,25.92127796,-2.728975067,9.318871307,-0.1336720276
2580,25.93132796,-2.737806702,9.345366211,-0.1261875916
2581,25.94137896,-2.734663239,9.370962982,-0.1151106262
2582,25.95142896,-2.727627869,9.413025513,-0.09684860229
2583,25.96147996,-2.732866974,9.428144073,-0.1025367737
2584,25.97152996,-2.745141449,9.39925415,-0.1288819885
2585,25.98158096,-2.749482422,9.370813293,-0.1383123779
2586,25.99163096,-2.728825378,9.337732086,-0.1348695374
2587,26.00168196,-2.715503082,9.313332825,-0.14040802
2588,26.01173196,-2.694846039,9.290729828,-0.1681004333
2589,26.02178196,-2.716999969,9.301657104,-0.1820214844
2590,26.03183296,-2.755769348,9.324709167,-0.2043251038
2591,26.04188296,-2.777623901,9.342522125,-0.205821991
2592,26.05193396,-2.79768219,9.359736328,-0.1781295776
2593,26.06198396,-2.808459778,9.35838913,-0.1547781372
2594,26.07203496,-2.780767365,9.36766983,-0.1437011719
2595,26.08208496,-2.751128998,9.357790375,-0.1273851013
2596,26.09213596,-2.730621643,9.371861115,-0.1161584473
2597,26.10218596,-2.716251526,9.385782166,-0.1245410156
2598,26.11223696,-2.706970825,9.38997345,-0.1378633118
2599,26.12228696,-2.705024872,9.400301971,-0.14040802
2600,26.13233796,-2.70173172,9.394015045,-0.1459465027
